zpid,latest_salemonth,latest_saleyear
83125308,11,2019
29392306,6,2020
83125305,3,2019
29392301,11,2020
125917800,4,2019
83820297,8,2020
83125297,11,2018
2080443792,9,2020
29392286,1,2019
241934782,7,2020
124892281,5,2019
29392280,10,2019
144249276,4,2020
83125275,5,2019
29392268,11,2020
80088763,5,2019
29393259,1,2020
125116251,5,2020
29392244,9,2020
29392240,8,2018
29392239,7,2019
125105733,3,2019
29392224,1,2019
29392486,6,2020
29390192,10,2020
125901185,6,2018
125915181,10,2019
29394960,12,2018
80104169,5,2018
80103661,1,2018
29392459,6,2019
80108648,3,2018
125459458,7,2020
80103641,7,2020
144970137,3,2019
2082001619,3,2020
125808101,5,2020
29391093,9,2020
125807590,7,2020
29390090,3,2020
29396580,11,2018
83125570,12,2018
80101070,10,2018
80099569,2,2019
29392442,9,2020
29396564,3,2019
29390060,6,2019
29391046,10,2019
80094542,2,2018
29396541,5,2020
29391035,4,2019
121656524,1,2018
125808512,8,2019
29394940,6,2018
2083080891,12,2019
29385387,5,2019
29388380,8,2019
29388367,10,2018
29388363,11,2020
124840362,7,2020
29386850,4,2018
64864346,4,2019
121654844,6,2019
2078014338,11,2020
29386837,12,2018
2079572332,11,2020
29386831,12,2019
29388451,7,2020
29385321,6,2020
241931819,6,2020
29386316,9,2020
29387811,12,2019
29386310,3,2018
251029306,11,2019
119623806,2,2019
29387788,7,2020
2077902783,11,2020
29386280,5,2018
29389772,8,2019
29387770,3,2020
29386269,6,2020
29388435,3,2019
144234258,5,2019
125917752,4,2019
29389745,4,2019
29386241,9,2018
29387737,11,2020
29387735,12,2018
29387727,6,2020
29386222,6,2020
29387721,8,2018
29386217,5,2018
29387710,6,2019
29389698,8,2019
29386191,8,2020
29387686,1,2019
29387684,3,2020
251029681,8,2019
29386174,1,2020
29389671,2,2020
124843670,5,2019
124841168,1,2019
29386159,2,2018
89547655,12,2020
124844651,7,2020
121658636,7,2019
29386134,1,2020
29389623,12,2019
241934621,10,2020
29389619,12,2020
29389617,10,2018
241934614,4,2019
29389614,5,2018
2093033613,1,2020
124836610,1,2019
124844098,3,2019
29388426,12,2019
29387813,6,2018
29386092,10,2020
305429480,8,2020
29389585,12,2019
29388585,11,2020
121656895,4,2018
241934573,5,2019
29386070,3,2020
29388561,3,2018
29388556,6,2020
63835554,12,2019
251029228,3,2020
29388541,6,2019
29388540,7,2020
29389534,6,2020
89549030,7,2019
29386026,8,2020
29388519,7,2020
64702018,1,2020
29388454,4,2018
29389518,7,2020
29386009,10,2020
2125354507,4,2018
29388505,10,2019
29386005,7,2018
29386004,8,2020
125742942,10,2020
29386938,9,2018
29389937,10,2018
29386861,12,2020
29386433,9,2018
29386928,6,2020
29389927,1,2021
29386410,7,2018
29389997,6,2020
2092236399,2,2018
2092236398,1,2018
29386883,3,2018
29386879,2,2020
29386878,9,2020
29386497,10,2020
29387869,6,2018
29389868,8,2018
251030362,6,2020
29389860,6,2020
125750357,10,2020
29386487,8,2019
29387841,10,2020
29389840,11,2018
29389827,4,2020
241931809,4,2020
29389806,9,2018
29386299,1,2021
29386298,6,2018
29386282,8,2020
305427263,7,2020
29388760,9,2019
145655239,10,2019
29388735,10,2020
29388713,1,2018
29389982,4,2020
29388695,7,2020
29386481,10,2018
89548677,5,2019
29388670,10,2018
124843152,6,2018
29388650,5,2018
2084946649,5,2019
29388640,3,2019
2087493134,11,2020
29388633,5,2018
29388623,2,2018
29388622,9,2019
29388619,2,2019
2080375616,11,2020
64637116,12,2019
29386480,1,2021
29390003,1,2021
29391103,7,2019
29386475,2,2018
29386964,12,2020
29390066,7,2019
29386548,6,2018
29390040,1,2019
29389952,11,2018
29390036,3,2019
29390033,12,2019
29390024,9,2019
29386524,2,2019
80101523,8,2020
29391023,5,2019
29390019,7,2019
29387019,8,2018
29390017,2,2020
29390015,10,2020
64542947,2,2019
29387010,2,2020
144967008,1,2020
29390007,11,2020
29390004,11,2020
145658494,5,2019
29392494,10,2018
29388914,4,2019
29391492,5,2019
29388908,2,2018
29388907,9,2019
29387907,1,2019
83830987,8,2020
29388901,3,2019
29391487,2,2019
29391393,11,2019
29388893,8,2018
29388882,8,2019
29391378,4,2018
80106877,4,2020
29388871,3,2020
29393367,7,2020
29392866,10,2018
64891859,7,2020
29392857,11,2018
29388856,12,2019
70326353,11,2018
29391353,6,2019
29390349,4,2019
29391348,7,2020
29391346,1,2021
29388844,7,2020
29391343,9,2018
29387985,5,2020
29390339,11,2018
64502838,7,2018
29393338,10,2019
29388838,7,2018
29388835,3,2019
29390334,11,2018
29392831,6,2018
241931829,7,2020
79980329,3,2020
64772328,7,2020
70326327,5,2018
29388827,3,2018
241931825,7,2020
70326325,8,2020
29390325,2,2018
29393324,10,2020
29391320,1,2020
29387983,12,2020
29391316,2,2018
29390312,3,2018
29392810,9,2020
29391309,11,2020
29390307,4,2019
29387980,11,2019
29393304,4,2018
29392804,7,2020
29392803,10,2019
83832087,7,2020
29392800,8,2020
29391476,5,2019
29388799,4,2018
83830296,11,2018
29388794,6,2018
80089292,12,2018
80093790,7,2019
29391285,12,2020
29388969,8,2018
29396783,9,2019
29396782,3,2020
29388214,3,2018
83817468,3,2020
29387968,4,2020
29396776,6,2020
29393268,12,2020
29390274,9,2018
29396639,1,2020
29392771,7,2019
79976769,9,2018
29390269,3,2020
251036767,4,2020
29396767,11,2020
29392766,10,2018
29396765,5,2018
29391264,10,2019
29396760,4,2018
29391424,5,2018
251030258,9,2020
29392758,12,2019
29391258,12,2018
29392757,12,2018
64587752,11,2019
29392751,8,2020
29391249,9,2020
29392748,11,2019
70326461,3,2018
29387961,7,2020
145655242,6,2018
2077965459,10,2020
29391240,3,2018
124838239,6,2020
144237737,12,2018
83123737,9,2018
144237736,9,2020
29390234,1,2020
29392733,12,2020
29387076,1,2021
29392497,7,2019
29388728,4,2020
2091533727,4,2019
29395227,6,2019
29390226,8,2019
29396723,11,2020
29395222,4,2019
144968221,3,2018
29395220,11,2018
29391456,9,2020
83830217,9,2020
29392717,1,2020
29391455,10,2018
29395214,11,2018
29392713,3,2019
29395211,2,2018
29392710,11,2019
29386709,5,2018
80096208,6,2019
64794208,11,2020
29395208,2,2019
29396705,5,2020
29386704,6,2020
29386703,1,2020
64660702,7,2019
70326200,6,2020
80091999,10,2020
29386695,2,2020
29395194,5,2019
29392693,3,2019
29387172,12,2020
29386691,9,2020
124845190,12,2018
29388190,3,2018
29392686,7,2019
29391186,2,2020
29388941,11,2019
2091103183,2,2020
89549683,4,2020
80102937,10,2020
29396679,4,2019
29385677,3,2018
29388176,11,2018
29385674,8,2018
29388173,9,2020
29387173,8,2020
29395170,12,2018
29391437,8,2020
29391167,6,2018
29385666,4,2020
29388165,11,2020
2088544164,2,2019
29391164,7,2020
83833163,11,2020
29392663,5,2019
29391162,7,2020
29392661,7,2020
29391161,2,2020
2087651160,12,2018
29396657,9,2018
70326656,5,2018
29388153,3,2019
29396652,11,2020
29391152,10,2020
29386651,11,2019
29391149,2,2018
29385648,8,2020
29396643,7,2018
29395142,1,2019
29391141,12,2019
29387140,4,2018
29387934,6,2019
29396636,10,2018
29388136,6,2020
29388135,6,2019
29396634,3,2020
29388931,8,2020
144240133,5,2019
29395133,4,2020
29392631,7,2018
80092129,7,2018
29388126,9,2020
29388124,2,2020
2079031622,7,2020
29395122,6,2019
29392619,1,2018
29387112,12,2019
29386612,1,2020
29392604,12,2020
29387102,11,2018
145652600,8,2018
29395100,9,2018
29387099,5,2019
29388192,12,2020
251031591,4,2020
29388090,6,2019
29388086,12,2020
29386581,1,2020
29392579,3,2020
29388078,6,2020
29388073,3,2020
29387073,12,2019
64808402,10,2019
29391496,6,2020
29388072,5,2020
29387072,7,2020
29395071,9,2020
29392570,12,2019
125902568,1,2018
29392566,5,2019
29388065,4,2020
251034063,4,2020
29391055,3,2018
2089192053,8,2018
29387051,6,2019
29387049,5,2019
29387046,4,2019
29392583,12,2020
29392544,6,2019
305429042,10,2020
29387039,4,2020
2088023537,8,2019
29392537,2,2020
2117606456,5,2018
29391531,4,2019
29392530,6,2018
121654923,9,2020
29392527,2,2019
2080543026,5,2020
70326411,10,2018
144241020,2,2020
29388923,6,2018
144242516,10,2018
29395014,3,2018
80096512,5,2018
29391511,12,2020
2088544010,3,2019
60137010,3,2019
89550509,10,2019
29391504,1,2019
29392503,5,2019
29382949,5,2020
2079952448,6,2020
145658948,8,2019
29385447,7,2020
29383447,7,2018
29382939,4,2020
29382437,2,2018
29384436,8,2020
29384434,5,2020
29385431,12,2020
29382930,10,2020
124841928,8,2019
29383427,6,2019
29383425,4,2018
29382923,11,2019
29384421,2,2020
2078449420,11,2020
29384420,4,2019
29383417,9,2020
29386416,7,2019
29385406,7,2020
29384386,9,2018
29385382,7,2018
64712374,9,2020
29386368,3,2019
29382367,2,2018
2101089365,2,2020
29385363,11,2020
29385358,8,2018
29381596,12,2020
2080080850,7,2020
29383348,1,2019
29386345,3,2020
29382345,4,2020
29385499,2,2019
124844842,11,2020
29382999,3,2018
29386338,3,2020
29383338,1,2018
29382332,8,2019
29385318,10,2019
145654317,11,2019
29383312,5,2019
29383310,6,2018
29382309,10,2019
29382308,7,2020
79980304,9,2020
64916301,8,2019
79980300,3,2018
29383298,8,2019
29385283,2,2020
29383283,9,2018
2079615780,7,2020
29383278,9,2020
29383276,10,2020
241937774,2,2020
124840274,4,2018
29384774,5,2020
29385273,3,2019
29384770,6,2020
241937762,1,2021
29381761,7,2019
29461255,6,2020
29461251,3,2018
29384750,2,2019
29383242,2,2018
2091604741,3,2018
29385237,4,2019
29384496,7,2019
29381733,5,2020
64690230,8,2020
29385221,11,2018
29385216,12,2019
29384494,11,2019
29385491,7,2019
29384710,7,2019
29384707,11,2020
29381707,1,2020
124843206,3,2019
29386385,9,2019
2090119705,6,2018
2077963705,12,2020
29384701,3,2019
144230873,8,2019
29381699,10,2020
29385193,10,2020
29383192,1,2020
29461174,5,2019
29383171,8,2019
2078820664,9,2020
29384662,8,2019
29384661,7,2019
29383158,10,2018
29384485,11,2018
29385484,12,2019
29383233,4,2020
29382981,7,2019
29383146,10,2020
119617140,9,2020
29384637,1,2020
125752628,4,2018
70326128,5,2019
29384628,4,2019
125159127,3,2018
29381625,4,2019
29384622,10,2018
29383121,9,2018
29384616,10,2018
29381614,3,2020
29384111,12,2018
29384610,7,2020
29383109,11,2019
29383466,5,2020
2079388602,7,2020
29384600,4,2018
29381598,3,2018
29383093,12,2018
29384591,12,2020
29383586,1,2020
29384464,12,2020
29383082,9,2019
29383075,1,2019
29383572,8,2018
114405569,12,2020
29383569,7,2019
29384068,7,2018
29383066,5,2019
29383460,11,2018
29384058,5,2019
29384557,9,2020
145652056,11,2019
29384054,4,2019
29384546,7,2018
29384545,10,2018
29384458,6,2020
29383542,1,2019
29386541,8,2019
29381540,9,2019
29383039,7,2020
145658038,4,2018
29384038,10,2020
251029457,10,2020
29384034,2,2019
29386533,3,2019
29384030,10,2020
29384027,9,2019
29385525,3,2020
29383023,5,2019
29385519,3,2019
29385516,9,2020
29384015,7,2019
29385449,2,2020
29386511,9,2019
29384509,11,2020
29384507,3,2019
89549506,6,2020
29384505,9,2020
251031002,3,2020
29384502,7,2019
125715955,10,2019
125460496,3,2020
29460842,12,2020
70353492,9,2019
89546924,10,2019
70348419,8,2019
125459416,2,2020
29384911,11,2020
70348399,2,2018
125157398,3,2020
70348396,12,2019
29384890,1,2020
89552386,4,2018
251029883,9,2019
29384879,9,2019
70353375,11,2019
124901865,8,2018
29384856,7,2018
89552354,6,2019
2086237848,6,2019
29460845,8,2020
119625478,12,2018
29384828,10,2019
2091055323,4,2018
125115319,2,2020
29384819,5,2019
70348295,8,2019
70348292,6,2019
70348283,2,2018
29461271,9,2020
29385761,10,2019
119615239,7,2018
29461224,8,2019
29385723,12,2019
119381222,5,2019
29385721,6,2020
29385718,11,2020
89549712,4,2020
89549708,3,2019
29385706,9,2019
29383701,9,2020
89549189,9,2020
89546963,11,2018
89552183,10,2018
29383680,7,2020
29383667,6,2020
2092731665,6,2020
89547157,3,2020
89549647,5,2020
89549641,3,2018
29384138,7,2019
29383638,8,2018
29383625,2,2019
119632118,11,2020
125808107,7,2019
89546094,4,2018
124904554,12,2018
89549547,2,2020
89547530,10,2020
2138640520,6,2018
29467987,9,2019
29502267,12,2020
29502237,1,2019
29467737,5,2019
29502235,6,2020
29468232,1,2018
29468229,6,2019
29468223,5,2020
29502216,12,2019
29468214,2,2019
29468211,4,2020
29502210,4,2019
29467787,11,2019
29468210,10,2019
29468208,5,2019
29467700,8,2018
29467695,12,2020
29503194,9,2020
29466688,9,2019
29468182,10,2019
29500181,9,2020
29467958,12,2020
29500173,8,2020
29502172,1,2020
29500165,8,2019
119618661,6,2018
29502498,2,2020
29500153,12,2020
29468153,3,2019
29467143,1,2019
29468142,6,2018
29467636,11,2020
29466631,5,2020
29466629,11,2018
29500126,12,2019
29467619,1,2019
29500113,8,2018
29466613,4,2020
121658606,6,2019
29466605,4,2019
305433597,9,2020
29468097,12,2019
29467593,4,2020
29503090,7,2018
119620082,6,2018
29468077,3,2018
29467577,2,2020
29468070,3,2018
29468069,12,2020
29467566,5,2018
29468558,5,2020
29468051,10,2018
29500050,7,2019
124844049,4,2018
29500048,4,2018
29468048,11,2019
29467539,11,2018
124836537,6,2020
29468014,3,2019
29467513,10,2019
119630012,3,2019
29467012,5,2020
29505509,1,2020
29500002,9,2020
29468000,10,2019
70327483,12,2020
64749976,9,2020
29466975,6,2019
63837970,7,2019
29466497,6,2019
70327457,9,2020
29465955,7,2018
29466452,3,2018
70341450,9,2018
70341446,6,2020
29466945,3,2019
70341436,8,2019
70341435,9,2020
70341434,9,2020
29466933,9,2018
29467429,11,2018
29466421,5,2020
70341419,3,2018
70341418,6,2018
29466410,2,2019
70341407,7,2020
64741905,8,2019
29466988,6,2019
29467397,3,2020
70341396,7,2019
64455889,7,2020
29466387,9,2020
70327385,2,2020
70327381,8,2019
29466372,1,2020
29467362,1,2020
29466357,11,2019
29466354,6,2020
29466349,10,2019
64509811,7,2018
64506811,1,2018
29466303,8,2020
29466298,10,2019
29466297,8,2020
64859285,10,2020
83815276,2,2019
29466257,3,2018
29494236,5,2020
29494226,7,2019
29494220,3,2019
29494217,4,2020
29467216,5,2020
64647214,4,2018
29466457,12,2020
29466197,4,2019
29489194,5,2019
64448690,7,2019
29489181,4,2019
29466598,8,2020
29467092,1,2020
64576087,8,2018
29467071,12,2019
64729566,8,2019
29467037,1,2019
29467033,1,2018
64919023,2,2018
29466500,4,2018
29500387,3,2019
29503366,7,2019
29498841,8,2019
29500334,1,2021
29503326,3,2019
29500823,7,2019
29508319,8,2019
64770316,10,2020
29500815,10,2020
29500813,9,2020
29500809,7,2019
62576936,12,2020
29500279,3,2020
29503271,7,2020
64486758,2,2019
29500250,9,2020
29502724,3,2019
29503222,10,2020
29500222,8,2018
29502719,11,2020
29500478,6,2020
80106709,5,2020
251030708,6,2020
29502712,3,2020
29503205,5,2018
29502699,4,2020
29497188,3,2020
29502686,12,2018
29497184,11,2018
29501181,11,2020
29501177,6,2020
29497168,10,2020
29497167,7,2018
70335166,6,2019
29503151,3,2018
29501151,3,2019
70335145,10,2019
29505641,5,2018
29497137,8,2018
29497114,3,2018
29497110,6,2020
29501109,8,2019
29501108,2,2020
29497108,9,2019
29497101,9,2020
29505575,6,2020
29500570,9,2020
29500567,12,2019
64495565,4,2018
29503063,7,2019
29497059,9,2020
29500551,7,2020
29497048,4,2020
29503044,4,2019
29503043,1,2020
29497040,7,2019
29502534,3,2019
29500513,10,2020
64553007,6,2020
29500507,5,2019
29489524,12,2020
29492702,5,2018
29489701,7,2020
29485700,6,2019
29487692,8,2019
29492685,1,2019
29492684,6,2018
29492668,10,2019
29492654,2,2020
29492653,12,2019
29489646,10,2018
29492638,9,2019
29492625,2,2020
29492600,4,2018
29492599,2,2020
29492591,4,2020
29489585,6,2018
29492582,4,2020
29492581,2,2019
29489578,9,2018
29489567,5,2019
29494566,8,2018
29489550,8,2019
29489543,5,2019
29492525,3,2020
29494511,6,2020
29494508,9,2020
29489496,6,2018
29480348,3,2019
29485847,9,2019
29478347,1,2020
29480337,9,2020
145657335,4,2019
29478335,7,2018
29479834,8,2019
29478332,10,2019
29485830,8,2019
2078986327,8,2020
29485827,8,2020
305428326,3,2020
29480326,3,2018
29478325,10,2019
29485820,11,2020
29476820,10,2019
89549319,5,2019
29485818,10,2020
29478815,8,2019
29476811,9,2019
29482810,4,2018
83827809,3,2019
29476540,12,2020
2082909307,2,2020
29478307,7,2019
29479804,5,2020
70348803,10,2019
29479802,4,2020
70332488,5,2018
29482301,6,2020
29478300,5,2018
29482798,7,2018
145546297,2,2018
29476797,9,2020
29479796,3,2020
29478296,10,2018
29478294,6,2019
89548293,2,2020
29482793,12,2019
63838287,7,2020
29480286,9,2018
29479786,11,2020
29478285,5,2020
29478283,10,2020
29478782,11,2020
29482281,9,2019
124841780,12,2020
70348777,4,2019
29478776,10,2020
29485775,9,2020
29478773,11,2020
2079829770,10,2020
29482770,8,2019
63838268,2,2020
29478487,2,2020
29478764,8,2020
29479763,3,2018
70348762,1,2019
83828261,2,2018
29482757,10,2020
29482755,9,2020
29482307,7,2019
70348751,2,2020
29478751,4,2019
29478747,10,2020
29476745,2,2018
29482238,5,2020
29475236,11,2019
124836235,3,2019
29476735,12,2019
83814234,11,2020
29476734,11,2020
29476732,2,2018
29476731,7,2020
29480228,3,2019
79980726,9,2019
29482725,11,2018
29476724,3,2018
145656222,1,2020
29480220,3,2019
29480219,11,2019
29475219,3,2020
251029717,10,2020
29478717,5,2020
83126215,2,2018
83829213,6,2020
2140272210,3,2018
29482209,4,2018
241933208,8,2019
29487707,6,2019
29482207,3,2018
241933206,6,2020
29487704,6,2019
124841703,5,2019
58187203,5,2019
29478387,1,2021
29478701,6,2018
29476701,10,2020
2083399200,1,2020
29476699,9,2018
29476698,5,2019
29482696,9,2018
29480196,3,2019
241933194,11,2020
29476694,2,2020
89550193,7,2020
29482193,3,2019
29480190,6,2018
29476681,11,2019
251029678,11,2020
29476678,12,2019
29482675,7,2019
29485672,4,2018
29485670,11,2019
29476670,7,2020
29482669,8,2018
29476667,2,2020
83828980,8,2020
29487661,5,2018
29476660,2,2018
29487657,8,2020
29478657,7,2020
29477151,9,2020
29484980,6,2020
29482649,11,2018
29482644,2,2020
60138642,10,2018
29482642,10,2018
29482638,6,2018
29477138,11,2019
58313137,10,2019
29485637,5,2019
29478480,3,2020
305428635,8,2020
124841133,3,2018
29476633,9,2018
29485632,3,2020
29482631,2,2020
2088313123,3,2019
58313119,7,2019
251029326,11,2019
83818618,3,2019
62607979,4,2020
29485615,5,2019
29476714,3,2020
29477113,11,2020
29476612,12,2018
29485611,8,2020
29480478,9,2019
29482606,8,2020
58313105,4,2019
29476475,5,2018
70357097,8,2019
29482597,3,2019
70357096,6,2019
58312972,5,2019
64687589,5,2019
58313089,4,2018
94643087,8,2018
29478314,5,2018
29480587,1,2019
29482584,12,2019
29485583,10,2019
29482583,4,2020
70357081,8,2018
29480579,8,2019
29485577,8,2019
2078954574,8,2020
94643074,4,2019
29487709,5,2020
29482573,1,2019
29480573,6,2020
29485072,9,2019
29480572,9,2019
241938571,5,2020
29485071,3,2020
241938565,6,2018
29476565,2,2020
29477170,12,2020
29476472,6,2018
145656057,6,2018
29485555,11,2020
2089387054,1,2019
241938554,5,2019
29476552,7,2020
29485551,4,2019
29480551,8,2019
29485050,11,2018
29480549,6,2018
124841048,4,2019
29478548,9,2019
29485047,10,2018
29480546,8,2018
121655969,7,2018
29484969,10,2019
29476542,5,2020
241938539,5,2018
29476469,9,2019
29485036,12,2020
29482536,5,2020
29476536,2,2020
29476533,9,2020
29485530,10,2019
58313027,3,2018
29480302,6,2019
58313026,11,2018
29478526,5,2018
58313022,6,2020
58313016,2,2019
29488008,9,2018
29480508,7,2019
29488007,7,2018
29476507,5,2019
29482505,5,2019
29485004,2,2020
29464446,6,2019
29462919,2,2018
29462917,7,2018
121655398,4,2018
29462892,4,2019
145657386,1,2019
251032885,5,2019
29462876,7,2019
83816871,3,2019
29461498,7,2019
29476354,10,2020
29476350,1,2020
29465350,6,2019
29465344,2,2018
29476340,4,2020
29464331,6,2020
241937829,11,2019
29464328,7,2018
125805827,6,2020
124839823,10,2020
145658821,11,2019
29476319,10,2020
29465317,5,2018
29464317,11,2018
29465313,3,2018
29476310,5,2018
29464300,12,2020
249890299,7,2020
29476297,6,2019
29464295,7,2019
29465293,6,2019
29464293,5,2020
29476289,10,2020
29476288,12,2019
29476287,1,2020
29476283,10,2019
29465276,9,2019
29465275,9,2019
29476274,9,2020
2079892769,6,2020
29464267,10,2018
29461492,8,2020
29465263,6,2019
29476260,11,2020
29465260,2,2020
124842254,9,2020
29476252,5,2020
63837744,3,2020
29465240,8,2020
29464239,1,2020
29479721,5,2018
121655719,6,2018
70356216,3,2018
114406712,5,2019
124844704,10,2020
29460988,1,2018
2079050693,7,2020
89552686,7,2019
83124171,9,2019
124842168,12,2019
29463662,9,2020
29462157,6,2020
29462152,8,2018
29462147,3,2020
29465483,2,2020
29464482,10,2019
29462132,9,2019
29462136,7,2020
29462131,2,2020
121656629,6,2020
29462129,7,2018
29462128,7,2018
145656607,6,2019
89546601,12,2019
2081347479,3,2020
29462087,10,2019
29460976,5,2019
29462078,3,2020
29462077,10,2020
29462074,3,2020
64848572,1,2019
29462072,10,2019
29464568,7,2018
29465566,2,2019
29462057,6,2019
125802552,3,2018
29461550,4,2020
29464542,9,2019
