zpid,streetAddress,latestPrice
29426058,8002 Rockwood Ln,359000
29422555,2004 Wooten Dr,559000
29426054,7902 Ceberry Dr,599000
29421051,3107 Pinecrest Dr,675000
29423049,2203 N Plains Ave,425000
29429477,3202 Crosscreek Dr,394500
29423044,7906 Brockman St,349500
29429543,2904 Thrushwood Dr,575000
29429474,3112 Crosscreek Dr,350000
119631041,2300 Doris Dr #B,324900
251030039,3304 Mcelroy Dr #A,399000
29429531,3201 Mossrock Dr,260000
29432029,8700 Camelia Ln,629000
29423029,3455 Greystone Dr,188800
29430526,3915 Amy Cir,612000
29430523,8402 Tallwood Dr,589500
29426022,7904 Lawndale Dr,825000
29426021,8000 Lawndale Dr,399900
29426474,8303 Hathaway Dr,289950
29426014,7905 Havenwood Dr,519950
29430513,4009 Amy Cir,612750
29429512,8711 Millway Dr,350000
29426011,8007 Northforest Dr,429899
29423008,7405 Shadow Hill Dr,205900
29426507,8300 Weyburn Dr,350000
29421007,3103 Stardust Dr,520000
29429470,3104 Crosscreek Dr,425000
29426005,7909 Ceberry Dr,500000
29426504,8306 Weyburn Dr,174900
29426004,7907 Ceberry Dr,520000
29432003,8700 Willowick Dr,422500
29547987,8632 Ephraim Rd,329900
29547984,8638 Ephraim Rd,179900
29596477,16913 Capri Isle Ln,475000
124152474,14921 Iveans Way,439000
29577471,16406 Marthas Cv,334900
88020457,9412 Meyrick Park Trl,350000
88025456,16612 Barrhead Cv,295000
70984951,16301 Fincastle Dr,359995
29577450,9013 Marthas Dr,369000
88023442,16524 Ennis Trl,339900
29596440,17020 Poncho Springs Ln,439900
88015439,16616 Dalmahoy Dr,385000
29577936,16612 Denise Dr,410000
88018932,16701 Ennis Trl,405000
29577930,16600 Denise Dr,355000
29596493,17020 Capri Isle Ln,410000
29604429,15828 Chatham Wood Dr,439900
29586928,15914 Two Rivers Cv,309000
29586926,15912 Two Rivers Cv,400000
29577498,16206 Braesgate Dr,494000
29552422,16930 Whitebrush Loop,147900
29596419,9304 Ruskin Pass,600000
29604418,15806 Chatham Wood Dr,339900
29577914,8903 Perch Cv,300000
29552407,8913 Pocono Cv,249000
29577905,9000 Brimstone Ln,275000
29552405,16807 Pocono Dr,200000
29577901,8903 Brushygate Cv,419900
29577496,16202 Braesgate Dr,385000
80127397,9909 Palmbrook Dr,469000
80109897,9508 Indina Hills Dr,565000
29552388,16706 Whitebrush Loop,210000
29577878,9012 Brimstone Ln,574900
29552377,16823 Village Oak Loop,165000
29552375,16819 Village Oak Loop,225000
88017870,9301 Queens Park Cv,219000
70985494,15413 Brodick Dr,549900
67003994,15004 Banbridge Trl,360000
29596385,17217 Crescent Heights Trl,615000
67003992,15020 Banbridge Trl,435000
67010989,10213 Loxley Ln,584900
29547996,8516 Delavan Ave,275000
243336397,9301 Ivalenes Hope Dr,789000
52832487,15016 Terra Verde Dr,379900
29577848,8904 Sharpstone Trl,399999
67010985,10105 Loxley Ln,539900
29552348,16810 Pocono Dr,255000
88018984,9912 Morgan Creek Dr,489900
70985479,15509 Prestancia Dr,469000
185165346,16714 Whitebrush Loop,269900
66991342,16009 Braesgate Dr,347500
60335978,15308 Morgan Creek Ct,217900
29552338,16910 Pocono Dr,199000
70985476,15417 Prestancia Dr,635000
29577836,8808 Splitarrow Dr,329900
67004976,9721 Bundoran Dr,450000
67010975,10029 Loxley Ln,419900
52832474,15216 Calaveras Dr,475000
67004973,9817 Bundoran Dr,605000
29609330,16615 Morgan Hill Trl,579950
60335972,15421 Whistling Straits Dr,420000
29609329,16611 Morgan Hill Trl,475000
70984994,9413 Lisi Anne Dr,475000
70976471,10728 Kilkee Cv,298999
29577815,8702 White Creek Dr,435000
88026470,9811 Pasatiempo Dr,424900
29577803,8804 Fritsch Dr,480000
67003964,15301 Sunningdale St,575000
60335962,15516 Whistling Straits Dr,455000
70992774,9720 Rias Way,530000
67010957,10533 Roy Butler Dr,668000
70992768,9816 Rias Way,585000
70976456,10624 Royal Tara Cv,335000
88026265,16808 Cypress Landing Cv,469000
67004956,10001 Whitley Bay Dr,375000
80125256,10016 Palmbrook Dr,485000
70976455,10628 Royal Tara Cv,335000
70992756,9701 Rias Way,490000
67010955,10525 Roy Butler Dr,545000
80126243,10013 Palmbrook Dr,520000
70992743,16429 Broadbay Dr,489000
70976453,10644 Royal Tara Cv,229272
88019240,16613 Barrhead Cv,415000
60335953,15420 Whistling Straits Dr,354900
70992740,16417 Broadbay Dr,525000
67004950,9809 Whitley Bay Dr,485000
29548171,15900 Fennimore Cv,369000
60338444,9908 Bundoran Dr,509750
29577738,16106 W Dorman Dr,315000
80116016,9621 Spanish Wells Dr,539000
70992731,16221 Old Baldy Dr,499999
67003941,10224 Fossmoor St,749000
60338439,10012 Whitley Bay Dr,585000
70992726,16509 Broadbay Dr,439000
60335938,9800 Pasatiempo Dr,375000
70992724,9712 Broadbay Cv,489000
88018937,9916 Bundoran Dr,457000
80123722,9820 Palmbrook Dr,675000
29555462,9903 Parliament House Rd,332000
29604222,8902 Halder Cv,484900
29604221,8900 Halder Cv,349000
29603423,15033 Calaveras Dr,400000
29604217,15809 Rustic Ln,359900
60335918,15713 Fisher Island Dr,420000
29577715,16203 Braesgate Dr,519000
185174447,13400 Perthshire St,499000
29603418,15013 Calaveras Dr,389000
29614441,8529 Alvin High Ln,269900
29613705,9414 Manitou Springs Ln,509000
70992704,9908 Lisi Anne Dr,510000
88013913,9721 Pasatiempo Dr,385000
29555431,9703 Queensland Dr,349900
29603410,10216 Andora Dr,435900
2082564428,10203 Jacksboro Trl,475000
64850703,16306 Rockgate Dr,369900
80112405,10909 Roy Butler Dr,749900
60335899,9908 Pumpkin Ridge Ct,500000
88023897,10913 Casitas Dr,350000
29577698,16101 W Dorman Dr,349000
29575698,15900 De Peer Ave,269500
250926916,13909 Ilex Dr,368490
124155394,9604 Brians Path,620000
29613693,9521 Graceland Trl,304999
60336910,14904 Solera Dr,679990
87922894,15520 Fisher Island Dr,518000
70992691,10005 Lisi Anne Dr,525000
60335891,10509 Medinah Greens Dr,609000
29577691,16108 Fritsch Cv,355000
60335887,16312 Double Eagle Dr,560000
29604190,15802 Rustic Ln,345000
29575690,15811 De Peer Cv,150000
60335885,16304 Double Eagle Dr,549900
80127689,9912 Palmbrook Dr,725000
60335884,16300 Double Eagle Dr,535000
29575689,15814 De Peer Cv,207000
70980382,10521 Roy Butler Dr,574900
29604185,8926 Joachim Ln,514900
88020880,15412 Belfin Dr,646000
70984973,9709 Palmbrook Dr,549900
29603378,10110 Cassandra Dr,374900
250926493,14015 Eucalyptus Bnd,424999
29577684,16105 Fritsch Cv,380000
70992683,10037 Lisi Anne Dr,525000
29555212,9409 Braeburn Gln,338000
70992680,10105 Lisi Anne Dr,560000
67003999,10900 Quarry Oaks Trl,489990
60335873,10301 Medinah Greens Dr,612000
70992678,10113 Lisi Anne Dr,585000
29593872,15013 Cordero Dr,414000
29613676,9540 Graceland Trl,550000
60335999,15313 Valderrama Ct,545400
88026371,9512 Pasatiempo Dr,387900
29577675,16105 Sandpoint Cv,420000
29577666,16111 Braesgate Dr,420000
29596393,9404 Graceland Trl,567500
58267865,14612 Banbridge Trl,375000
29555380,13503 Bayswater Gdns,325000
29548164,15906 Arla Cv,342999
29548163,15904 Arla Cv,399900
29603364,10205 Andora Dr,365000
29613657,17064 Conway Springs Ct,519900
70977363,16205 Double Eagle Dr,834900
29577655,16001 Mickey Dr,535000
70977362,16201 Double Eagle Dr,750000
88017151,9400 Billingham Trl,229900
60335859,10221 Medinah Greens Dr,569000
29603356,10217 Cassandra Dr,413900
29604149,16420 Paralee Cv,268900
29555369,13510 Paddington Cir,359990
29577646,16011 Braesgate Dr,350000
111972854,9816 Faith And Trust Cv,599900
29577643,9004 Braesgate Cv,387500
29555368,13508 Paddington Cir,374900
80116354,9413 Eagle Knl,467000
29575642,15708 Racine Cv,198500
80111854,9509 Stanwich Dr,395000
29613631,8012 Manitou Springs Ct,420000
29577628,8908 Pepper Rock Dr,475000
60335852,10220 Medinah Greens Dr,625000
29548128,8514 Racine Trl,435000
185174360,13220 Broadmeade Ave,289990
58267851,14613 Ballimamore Dr,450000
88020023,9800 Valderrama Dr,614000
29548125,15906 Neenah Cv,272000
29555354,13502 Broadmeade Ave,345000
185169848,15000 Galena Dr,419500
80122346,9500 Eagle Knl,398000
250924852,14209 Eucalyptus Bnd,385000
52830655,15015 Savannah Heights Dr,497500
80110846,10825 Casitas Dr,369000
29577611,8909 Rustic Cv,365000
29577609,8908 Rustic Cv,214900
29593845,14713 Calaveras Dr,599000
80110342,9425 Eagle Knl,355000
88018432,16805 Ennis Trl,435000
88015087,9705 Pasatiempo Dr,419990
29603338,14908 Galena Dr,514990
88015108,9308 Muskberry Cv,224500
29593838,10022 Mirage Cv,450000
58267833,14528 Banbridge Trl,399999
29548106,8501 Delavan Ave,459950
58267828,10812 N Canoa Hills Trl,443900
60336098,16917 Crystal Downs Cv,450000
88021327,9720 Pasatiempo Dr,389900
60336097,17016 Ennis Trl,515000
58267826,10904 N Canoa Hills Trl,399000
2082102830,9804 Acero Dr,456390
52830596,9204 Cessna Ln,650000
60335825,14201 Ballycastle Trl,188000
58267823,10916 N Canoa Hills Trl,385000
60336093,16701 Cypress Landing Cv,575000
67004090,16300 Castletroy Dr,425000
88028321,14925 Solera Dr,850000
29577583,15902 W Dorman Dr,350000
60336073,9316 Meyrick Park Trl,239500
58267809,14621 Banbridge Trl,400000
29555192,13214 Broadmeade Ave,315000
29577573,15908 Ruel Cv,399900
89657808,9125 Laguna Woods Dr,489900
29593820,10017 Valona Dr,329000
88015572,16409 Along Creek Cv,699900
58267807,10728 Sycamore Hills Rd,369500
88022569,16204 Castletroy Dr,315000
29593802,10025 Lachlan Dr,380000
250925313,14002 Osmarea Dr,399000
29596568,16920 Tidewater Cv,382200
88027301,9116 Laguna Woods Dr,490000
29560810,13323 Villa Park Dr,315000
29596566,16912 Tidewater Cv,539000
29555308,13305 Broadmeade Ave,369900
60336064,16525 Fowler Mill Cv,359999
96639287,13536 Oystercatcher Dr,268000
60335789,14532 Ballyclarc Dr,345000
29593787,10032 Valona Dr,249900
29596559,16821 Squaw Valley Ln,350000
67008285,15300 Interlachen Dr,429900
2094125767,9507 Gynerium Dr #Q35L48,339705
29577558,15904 Thundercloud Cv,439000
185216783,15624 Interlachen Dr,335000
29548058,8631 Ephraim Rd,213000
2091043555,15618 Bended Knee Dr,519500
60336054,16612 Fowler Mill Cv,425000
29577552,15904 Braesgate Dr,400000
58267783,14520 Mowsbury Dr,315000
29548050,8608 Tomah Dr,259900
88016281,9624 Morgan Creek Dr,449000
185184042,8912 Sharpstone Trl,285000
29548041,8509 Racine Trl,339900
67008279,15313 Interlachen Dr,529900
70993776,15216 Fernhill Dr,499000
29577527,16308 Rockgate Dr,349800
80125521,9905 Palmbrook Dr,550000
80114267,9113 Laguna Woods Dr,499900
80126519,10121 Palmbrook Dr,549900
88016265,15305 Bramhall Dr,410000
60335765,10824 Quarry Oaks Trl,440000
29548017,8507 Portage Cv,270000
88019764,15501 Belfin Dr,659800
60336016,16409 Castletroy Dr,353000
70985014,16221 Wynstone Ln,699000
80126261,9517 Bromsgrove Dr,350000
60335751,10721 Rathdowney Cv,420000
29577510,8904 Splitarrow Dr,348000
80125248,9708 Spanish Wells Dr,510000
60336008,9400 Muskberry Cv,375000
58267742,14409 Lilley Brook Cv,275000
2090590506,15814 Axehandle Trl,699895
29577501,8901 Splitarrow Dr,400000
60335741,10809 Quarry Oaks Trl,425000
29596500,16924 Squaw Valley Ln,425000
89652240,15320 Morgan Creek Ct,489900
80123735,10905 Roy Butler Dr,535000
88028233,9700 Spanish Wells Dr,499000
80113732,9508 Bromsgrove Dr,415000
60335727,10512 Fosseway Dr,359000
52830727,9909 Cassandra Dr,525000
60335723,10521 Dunham Forest Rd,329000
52830722,9908 Cassandra Dr,399900
29613721,15157 Galena Dr,435000
60335720,10509 Dunham Forest Rd,375000
29613717,15135 Galena Dr,409000
88013699,15700 Edenderry Dr,324900
111972198,10109 Ivalenes Hope Dr,450000
60335698,14512 Ballycastle Trl,319900
52830697,15205 Calaveras Dr,417500
60335695,10213 Fossmoor St,634900
58267688,14605 Ballycastle Trl,380000
60335685,10208 Sunningdale Cv,620000
88017684,15424 Belfin Dr,499900
52830684,15115 Terra Verde Dr,390000
60335680,10216 Fossmoor St,599000
67004996,15908 Echo Hills Dr,410000
124152163,10618 Ivalenes Hope Dr,565000
70985157,15800 Belfin Dr,475000
111972153,10008 Paulines Way,469900
52830646,15101 Savannah Heights Dr,475000
29593805,10037 Lachlan Dr,384900
70985136,9116 Castle Pines Dr,529900
52830635,15000 Thatcher Dr,460000
88023634,15313 Bandon Dr,425000
70985134,9204 Castle Pines Dr,599000
52830628,15104 Thatcher Dr,438000
185218123,14504 Mowsbury Dr,290000
80109118,9729 Morgan Creek Dr,460000
70985118,9317 Castle Pines Dr,378000
70985115,9305 Castle Pines Dr,485000
70985113,9229 Castle Pines Dr,450000
80111607,9605 Bundoran Dr,450000
111967591,10109 Double Eagle Pass,584910
89662588,10812 Roy Butler Dr,575000
88015582,9717 Spanish Wells Dr,467000
67004076,16005 Double Eagle Dr,600000
111970072,10017 Double Eagle Pass,479997
70977569,11012 Roy Butler Dr,915000
111970068,15825 Pearson Brothers Dr,399999
111968068,15909 Dink Pearson Ln,499000
70977568,9804 Whitley Bay Dr,429000
70977566,10005 Whitley Bay Dr,575000
111967058,10005 Ivalenes Hope Dr,515000
67011558,9625 Morgan Creek Dr,549999
70985554,11009 Casitas Dr,350000
88019544,15408 Fisher Island Dr,539000
67004044,16016 Double Eagle Dr,595000
70985539,11028 Casitas Dr,369000
88014537,15716 Edenderry Dr,359000
88028532,9521 Pasatiempo Dr,359900
80124030,9716 Spanish Wells Dr,515000
70985529,10928 Casitas Dr,375000
67004027,10512 Medinah Greens Dr,629000
80124525,10608 Roy Butler Dr,800000
70985518,10716 Casitas Dr,375000
70985511,15516 Echo Hills Dr,499000
67004007,14509 Ballyclarc Dr,349990
70985503,15409 Echo Hills Dr,532665
67005002,11004 Roy Butler Dr,710000
60336000,15309 Valderrama Ct,599000
29547857,7803 Lecompte Rd,305000
121721846,1400 Sarah Christine Ln,394900
96633841,185 Archipelago Trl,395000
96632834,165 Archipelago Trl,599997
185213816,8404 Cambria Dr,410000
29616300,15608 Staffordshire Ln,375000
29616293,15622 Staffordshire Ln,417900
96644292,225 Archipelago Trl,429900
29616196,15825 Garrison Cir,450000
250825272,14424 Iveans Way,659000
29596740,8316 Montoya Cir,265000
29596727,15412 Osseo Cv,288900
29616220,15701 Foxboro Ct,479900
29596718,15313 Oconto Dr,440000
89652711,204 Longitude Trl,514000
121724709,6005 Emma Sophia Ln,475000
121720206,1316 Sarah Christine Ln,425000
29616205,8001 Woodhall Cv,365000
29616201,15815 Garrison Cir,399999
96633691,153 Archipelago Trl,700000
29616174,7802 Monona Ave,214900
29596674,8241 Montoya Cir,370000
29596658,8303 Cambria Dr,342900
89662156,137 Navigator Dr,340000
29596656,15524 Omro Cv,290000
29596652,15508 Omro Cv,399900
121719648,401 Penny Kathleen Ct,425000
29596646,15513 Omro Cv,305000
29596627,15505 Wilmont Cv,450000
29587126,8302 Ephraim Rd,299500
29575609,15701 Monona Cv,335000
121724604,1200 Sue Ann Rose Dr,349000
29575593,15702 Hilcroft Cv,334890
29561590,15418 Shady Ln,424900
29575582,8305 Racine Trl,279000
121720079,1001 Paul Thomas Dr,349900
121722076,1008 Sue Ann Rose Dr,324900
121721574,2020 Paul Thomas Dr,355000
96633071,132 Archipelago Trl,749500
29587068,8411 Cambria Dr,239900
29587064,8419 Cambria Dr,399000
121721061,1212 Sue Ann Rose Dr,395000
29587051,8407 Caledonia Dr,389900
29587049,8410 Cambria Dr,450000
121721045,1216 Sue Ann Rose Dr,399500
29587039,15409 Cambria Cv,319900
29587034,8318 Cambria Dr,347777
185214031,15301 Iola Cv,399000
29572480,9004 Frostwood Trl,279900
29554979,13012 Stillforest St,340000
29578472,12917 Springvale Dr,355000
29589469,7803 Lonesome Dove Cv,339000
29547466,12603 Marimba Trl,249900
29588464,13104 Humphrey Dr,419900
29582462,13218 Marrero Dr,360000
29588450,13112 Humphrey Dr,385000
29547450,12706 Margit Dr,280000
29453980,15424 Ozone Pl,340000
29447980,1717 Gaylord Dr,210000
29582440,13303 Montaque Cv,345000
29447975,1737 Gaylord Dr,318000
29447473,14456 Robert I Walker Blvd,225000
29447966,14319 Jennave Ln,339900
29614436,8501 Alvin High Ln,319000
29454462,3508 Bratton Heights Dr,310000
29554935,9102 Barryknoll St,399900
29451462,2214 Waterway Bnd,209900
29588434,7646 Elkhorn Mountain Trl,264900
58265933,8201 Partridge Bend Cv,484000
29451461,2212 Waterway Bnd,225000
29447960,14307 Jennave Ln,310000
29453959,3905 Licorice Ln,306880
29614429,8421 Alvin High Ln,315000
29572429,9005 Frostwood Trl,369000
29444986,2503 N Shields Dr,375000
29444985,2505 N Shields Dr,329000
29442484,4220 Dauphine Dr,489000
58306481,12304 Scribe Dr,280000
58306480,12306 Scribe Dr,380000
29444478,12829 Council Bluff Dr,383000
58306475,12316 Scribe Dr,339900
29444973,13133 Armaga Springs Rd,319900
29444470,12761 Council Bluff Dr,430000
29444989,2405 N Shields Dr,359995
29444954,13006 Kellies Farm Ln,419997
70339556,12507 Palfrey Dr,579000
58306444,12322 Havelock Dr,274900
58306495,12217 Forsythe Dr,399900
58306443,12324 Havelock Dr,399000
58306442,12326 Havelock Dr,329900
29444568,4213 Columbine Dr,385000
29444922,2406 N Shields Dr,339000
58306419,3603 Gable Dr,407500
29444917,3602 Oak Creek Dr,389900
29444417,4500 Destinys Gate Dr,340000
29369806,7106 Vallecito Dr,520000
58306397,12300 Tipperary Cv,390000
29369803,7100 Vallecito Dr,519000
29366800,7309 Fabion Dr,725000
241932381,12900 Armaga Springs Rd,469000
29370298,10713 Bay Laurel Trl,729900
29550795,11613 Sherwood Frst,414500
241932374,12916 Armaga Springs Rd,519990
29366790,7320 Fabion Dr,795000
29444373,4509 Sidereal Dr,216500
29366286,10612 Sans Souci Pl,514900
241932372,13002 Armaga Springs Rd,585000
29366285,10614 Sans Souci Pl,699900
58306370,12019 Scribe Dr,349000
29366784,10231 Skyflower Dr,729900
29444370,4515 Sidereal Dr,500000
29444869,4203 Tamarack Trl,400000
29366279,6505 Sans Souci Cv,435000
29442368,12406 Mercury Ln,279945
29442366,4505 Adelphi Ln,364990
29369778,7207 Danwood Dr,419900
29369278,6501 Columbia Oaks Ct APT 5,249900
58305364,3100 Canter Ln,339000
29371777,11710 Buckingham Rd,459990
29444361,4609 Sidereal Dr,407000
29369774,7307 Danwood Dr,535000
29442361,12401 Sceptre Cv,399000
29367772,10925 Sierra Oaks,500000
58307358,12801 Knotty Trl,309500
29444358,4615 Sidereal Dr,349000
29366270,6508 Sans Souci Cv,475000
29366768,10304 Kirby Cv,699000
29442356,12408 Sceptre Cv,347500
29439856,12325 Limerick Ave,325000
29366268,6504 Sans Souci Cv,429000
29444355,4608 Callisto Ter,307900
29371767,11900 Buckingham Rd,474900
29369767,11223 Henge Dr,208500
29444854,12719 Timberside Dr,395000
29371765,11904 Buckingham Rd,515000
29439854,12321 Limerick Ave,244000
29369764,11217 Henge Dr,350000
29368264,10507 Yucca Dr,475000
29442850,2102 Singletree Ave,275000
29370263,8314 Pommel Dr,579000
58305348,3012 Leaf Ln,179950
58305346,3008 Leaf Ln,399000
29369762,11213 Henge Dr,360000
29367762,6303 Heron Dr,515000
29444341,4518 Sidereal Dr,400000
29365262,6510 Delmonico Dr,450000
29446340,13541 Anarosa Loop,350000
29371759,11903 Barrington Way,259950
58307339,3503 Lovage Dr,365000
29371758,11901 Barrington Way,349900
58305338,3003 Canter Ln,380000
29444338,4510 Sidereal Dr,513900
29371746,11410 D K Ranch Rd,395000
29369246,11800 Three Oaks Trl,369500
29370243,7787 Yaupon Dr,699900
58305336,3101 Canter Ln,350000
58305335,3103 Canter Ln,290000
58306332,3906 Hawkshead Dr,650000
29444829,3907 Burr Oak Ln,350000
29367739,6400 Heron Dr,519900
29444327,12508 Terra Nova Ln,425000
29366234,10812 Sierra Oaks,539900
29440827,12328 Limerick Ave,269900
29439823,12205 Alderbrook Dr,340000
29371730,7507 Danwood Dr,440000
58306513,3202 Spaniel Dr,310000
58307320,12902 Oak Bend Dr,395000
29369727,11301 Windermere Mdws,395000
58305320,3703 Eton Ln,429900
29444319,12607 Terra Nova Ln,455000
29372226,11422 Rustic Rock Dr,735000
29444816,12807 Timberside Dr,499000
29371726,11702 Clivden Cir,359900
29444815,12805 Timberside Dr,200000
29444313,12505 Terra Nova Ln,400000
58306304,12100 Scribe Dr,349000
29366724,10404 Cassia Dr,525000
58306302,12104 Scribe Dr,339900
29444296,4311 Ganymede Dr,379000
58306293,3833 Cologne Ln,324900
29367718,6401 Colina Ln,429000
29446293,13022 Silver Creek Dr,350000
29365215,6000 Ivy Hills Dr,572500
29442793,2310 Cedar Branch Dr,350000
29369712,11301 Barrington Way,339900
29368210,7623 Yaupon Dr,705000
58305292,3808 Eton Ln,449990
29369707,11221 Barrington Way,399000
29439792,12301 Limerick Ave,250000
29368205,7713 Yaupon Dr,685000
29446290,13028 Silver Creek Dr,359000
