zpid,latest_saleyear,latestPrice
89415111,2019,369900
70334253,2020,459000
69686105,2019,550000
70338436,2018,260000
243294104,2020,487000
125234103,2018,539000
250400591,2020,499900
84139166,2018,314900
250400089,2020,526990
58301745,2020,245000
80086084,2020,685000
2078057740,2020,374257
202137342,2020,515000
84133081,2018,570000
145550234,2019,280000
29421932,2019,315000
202190580,2019,579500
145550232,2020,272000
243294071,2018,504990
29415732,2018,129900
114157283,2019,599976
70334231,2020,499000
29415731,2018,110000
119557562,2019,395000
96632061,2018,413000
145550230,2020,269000
243294557,2018,429900
29415730,2019,119900
119618057,2019,585000
70334229,2020,429000
84076548,2019,399900
29415729,2020,140000
80080048,2020,355000
84076546,2018,425000
202136952,2018,549900
70334227,2018,374900
70334226,2018,399000
299721537,2020,722000
80082032,2020,499000
29415726,2020,105000
62571530,2019,679900
70334225,2018,390000
111964529,2019,425000
29415723,2019,99000
111371431,2020,247900
84132028,2019,389500
121654722,2018,224900
202137527,2020,699000
111373221,2020,235000
29415721,2018,99900
299721525,2019,719000
202190525,2020,509990
202137524,2020,575000
121654714,2019,250000
70334208,2018,399000
84133019,2018,399999
70334206,2020,495000
70334205,2018,399000
202137515,2020,675000
121658429,2020,320000
145654204,2019,270000
84131014,2019,484000
70334203,2018,399000
125230511,2019,400000
70334201,2018,399000
125254009,2020,520000
122141008,2018,629000
111371700,2019,265000
119615007,2020,596000
70334200,2020,439000
89404506,2019,489000
111964502,2020,422900
121656199,2019,265000
70334198,2020,449000
84076987,2019,309900
28607483,2019,565500
29402694,2020,435000
67384481,2019,635000
70334193,2018,489000
28587981,2020,575000
29421928,2019,315000
29415688,2019,205000
80077472,2019,214500
28587967,2020,499900
2087879680,2019,447900
96563965,2019,675000
29415678,2020,257500
111372174,2019,249000
119617947,2020,479700
28584946,2019,329000
58301671,2020,230000
119625499,2018,365000
28587927,2020,659000
2143441667,2019,259900
28597926,2019,1095000
111372667,2020,234900
96554925,2019,410000
28597925,2018,929000
119630422,2020,415000
119618162,2020,265000
119624420,2020,669000
119618672,2019,219950
64879918,2018,429900
29415660,2019,179500
122517414,2020,409000
29415659,2018,199800
111373658,2019,276000
28587911,2019,475000
114156910,2020,585000
29415652,2018,305000
114156908,2018,479000
119617150,2019,230000
28589407,2019,449999
29415648,2020,199000
83820405,2019,1249000
241931145,2019,298900
28589404,2018,465000
29407644,2020,385000
122185897,2018,415000
29415642,2018,499900
89406896,2019,489009
243292390,2020,733315
29404642,2019,325000
2077895889,2020,505000
29404641,2019,369000
111373138,2019,219500
63596880,2020,359000
29417634,2018,499900
111373133,2019,225000
63596878,2019,364999
29404632,2019,339900
122187375,2018,425000
29404630,2019,350000
63596871,2018,357000
63596867,2020,409900
121655622,2020,250000
63596866,2018,625000
241935120,2019,438900
202140864,2020,975000
29407619,2019,339000
28601857,2018,395000
96622854,2020,357000
29407616,2019,342900
119620848,2019,1300000
29407612,2020,375000
96616348,2019,600000
28601848,2019,475000
96565341,2020,456000
29415606,2018,349000
84136841,2020,669900
121658104,2020,245000
55299840,2018,985000
89406316,2020,789000
2089856310,2020,389990
29415600,2018,349900
202137310,2020,530000
114157308,2020,465000
29407595,2018,319900
114157307,2018,425000
114157306,2018,397500
29407593,2020,250000
114157301,2019,342400
202137298,2019,404900
29410328,2019,219900
29404589,2019,334900
84134291,2018,439900
84129791,2018,399000
96581787,2019,349000
111372586,2018,230000
94729785,2019,269900
119629281,2020,985000
29404579,2020,319000
2093866778,2018,749900
29401078,2019,189000
119618305,2020,450000
121657577,2020,258000
111965777,2019,375000
121656068,2019,225000
96568275,2019,600000
29404566,2020,390000
111961773,2019,387000
121657064,2020,285000
67386272,2019,1250000
29404564,2018,299000
28595767,2018,479000
29415562,2019,93000
28595764,2020,775500
144271054,2019,233000
29404553,2018,259900
121654549,2018,255000
2087666753,2019,890728
29404549,2020,339000
28595753,2018,394500
29401049,2019,365000
28595751,2018,498000
125916046,2020,339500
28595748,2019,550000
70327046,2020,290000
250400244,2020,855000
145653545,2020,269500
70327045,2020,330000
96629741,2018,530000
28595737,2018,445000
28587235,2018,824900
29404543,2020,200000
67386230,2019,849950
29404537,2019,310000
89412227,2020,410000
2083707534,2019,235000
67389591,2020,525000
2090973710,2020,874900
241932025,2019,269900
122187710,2020,395000
70338522,2020,299900
122186710,2019,334900
80074704,2019,339900
119631192,2019,335000
58301506,2019,170000
80083187,2018,299900
2129847996,2020,364500
80082183,2018,340000
111371503,2019,239000
28595683,2020,615000
111965182,2019,349900
80076677,2018,365000
84138676,2020,580000
28595671,2020,725000
84076993,2018,359990
28595662,2019,850000
28595661,2020,494900
2093052659,2018,599900
125232159,2020,995000
28595658,2019,475000
67389655,2019,320000
67388653,2020,410000
28595653,2020,699900
28595652,2019,629900
119622151,2019,725000
67389638,2020,440000
84076991,2019,325000
28601137,2020,520000
67389636,2020,379000
28601135,2019,425000
125235134,2019,374500
67389634,2020,385000
125256633,2019,469000
29489133,2020,1075000
96611129,2019,359900
243292627,2019,549000
67389624,2018,294900
28601124,2019,799900
28595623,2020,475000
67389622,2020,394500
250400120,2020,1099900
67388620,2018,599999
28595620,2020,485000
67388618,2020,499900
69686117,2020,650000
67389616,2018,365000
67388616,2020,525000
67389615,2019,360000
28595615,2019,425000
122188614,2019,389000
67389614,2020,384900
122188612,2020,375000
84138104,2018,368900
119557600,2019,479000
55299100,2018,798000
84132095,2020,640000
84136989,2018,589900
119628591,2018,370000
29489089,2018,565000
80079583,2019,214000
96603076,2020,620000
67388575,2020,440000
67388571,2020,430000
67388570,2020,450000
67388568,2020,265000
67388566,2020,509900
84076564,2018,375000
28602064,2020,762500
125333561,2019,405000
67388560,2019,375000
67388558,2019,399000
28602057,2018,722768
67388555,2019,349000
28602054,2019,899000
69679553,2019,569900
67388553,2020,399900
67388550,2019,325000
67388548,2018,440000
29489111,2020,330000
84137545,2020,650000
28595540,2018,598000
28602032,2019,935000
125296531,2018,447500
84075031,2020,497500
28595531,2020,695000
28602030,2020,1685000
28602028,2020,1450000
28602027,2018,1149000
111966024,2018,359000
243292018,2019,775000
114157017,2019,395000
28602016,2019,650000
202157510,2019,999500
202157509,2018,799000
84138508,2019,500000
2099842005,2018,583990
125327505,2019,349997
80075005,2020,350000
84141504,2020,619000
69692500,2019,350000
29490474,2018,310000
29488974,2020,349000
29488973,2020,395000
29478965,2018,369900
29488959,2020,538300
79984482,2020,210000
64657976,2019,319000
29513495,2020,525000
29485459,2018,425000
80095966,2020,380000
29488950,2019,347000
58317493,2018,424900
64489463,2020,325000
29516457,2019,242500
64681491,2019,499000
29515488,2018,355000
80095446,2018,325000
29488943,2019,389000
80090945,2018,324900
29511988,2020,599800
29485430,2018,349000
70346215,2019,595000
70345998,2020,749000
70346214,2020,515000
70327932,2018,519000
80100212,2020,365000
114406429,2019,399900
70346210,2019,379000
70346194,2020,399990
29477424,2018,385000
70335189,2020,695000
64829923,2018,529900
70346184,2020,439900
29477423,2020,285000
70335184,2018,567000
80096421,2019,649000
70346182,2020,649900
79980998,2019,415000
70336921,2019,799000
70346180,2020,674900
29475920,2020,350000
70346170,2018,499900
70346166,2020,575000
64621918,2019,424700
70343165,2020,895000
83828157,2019,475000
29477412,2019,424900
119631155,2019,650000
29475910,2018,319000
70346267,2019,575000
80102154,2019,529900
70346145,2019,495000
29477905,2019,334000
80095641,2020,711700
70343141,2020,555000
70327904,2020,580000
83819132,2018,874900
83815126,2019,949900
70327902,2018,420000
70343126,2019,540000
305425899,2020,3175000
83822617,2018,475000
70343101,2019,699900
29477998,2020,384900
79981094,2020,760000
70342990,2019,589900
80091899,2019,444791
79981093,2020,639000
70335092,2020,725000
29475899,2020,479000
70343091,2018,699900
70327897,2020,535000
79981086,2018,519444
29477897,2019,334900
70335083,2020,665000
29477896,2019,300000
79981082,2020,440000
29328893,2018,975000
70343082,2019,639900
29331389,2019,1459900
79981077,2020,490000
29331386,2019,1295000
80104576,2018,425000
29477883,2020,385000
79981073,2019,469444
29328883,2019,1175000
29477381,2019,450000
29477879,2018,279000
79981068,2019,432000
29328879,2020,799900
29331378,2018,889000
80108067,2020,712500
2084004377,2019,749400
79981064,2018,450000
70327874,2020,599900
29475874,2018,325000
29477371,2020,516000
83825370,2019,248063
83819555,2018,395000
58316555,2018,675000
83819370,2018,225000
70343054,2020,559900
70327870,2019,515000
70343049,2018,600000
29331367,2018,899000
80092544,2019,529900
70327863,2019,465000
70343041,2018,624990
29475862,2018,329000
70343037,2019,640000
29328861,2019,2190000
29512032,2020,420000
29328860,2019,1215000
79981030,2020,475000
29477859,2019,170000
29477999,2018,335000
83818027,2019,469400
29477359,2019,435000
29475858,2020,419900
83814524,2019,1385000
29328858,2018,989000
80096521,2018,621999
29331356,2018,2150000
80097519,2019,799999
70343015,2020,600000
79981012,2020,509000
29477353,2019,334500
145656852,2020,585000
70343011,2018,615000
29328852,2019,797000
83814507,2020,475000
64849851,2019,529999
79981002,2020,487500
29328885,2019,1899000
29331364,2020,1595000
83827950,2018,435000
29496988,2019,599500
120897951,2019,585000
29328848,2019,1475000
29502950,2019,374100
70327847,2018,489000
69809347,2020,500000
89548988,2020,574999
29477847,2020,369000
79980448,2018,397500
120897446,2019,450000
83832843,2019,220500
83818928,2018,349900
29475843,2018,289997
70332496,2018,745000
29502925,2019,749000
29331343,2020,1175000
29502924,2020,700000
29331342,2019,650000
29328842,2020,840000
121656412,2018,925000
29328841,2019,1175000
29481902,2019,550000
80087840,2018,565000
83819896,2019,599990
2091018839,2018,2650000
83825892,2020,549900
29331338,2018,999000
29481892,2019,799990
29475835,2018,319999
29499890,2019,1100000
83815833,2020,3995000
64470382,2020,535000
60134331,2020,729000
29477826,2020,310000
83828866,2018,407171
29331326,2019,1350000
120895855,2018,490000
60134324,2018,510000
64776821,2019,559000
96611355,2020,450000
70327820,2020,530000
29481850,2019,724900
70327819,2018,339500
144389349,2020,385000
29492341,2019,8000
29331319,2020,2125000
83815840,2020,539000
70327817,2019,549900
29492329,2020,1800000
114405315,2019,449000
2086949813,2019,468956
120897492,2018,599000
29492315,2020,829500
80090809,2019,524900
29484815,2020,770000
83820308,2019,2995000
80106307,2019,545000
29492308,2018,1100000
70327807,2019,530000
29484794,2020,660000
70327806,2019,55000
114157292,2018,499900
29492337,2018,1698000
83819225,2020,575000
110539801,2018,379900
29477800,2020,359900
29484723,2019,799500
115566795,2020,369900
29331294,2018,925000
29477993,2020,349000
64644197,2018,995000
79981291,2019,301000
120901178,2018,450000
120897666,2018,464900
29477789,2020,317000
70331788,2018,550000
145656153,2019,895000
70331787,2020,492900
83830643,2018,549987
64712287,2018,509000
122518138,2020,414500
124840131,2020,1550000
70330286,2019,2590000
70346128,2018,489900
70331784,2020,420000
29489127,2019,329900
70330284,2019,2250000
29489125,2018,375000
64552121,2019,610000
110539781,2020,449900
83832113,2019,709900
29474280,2020,650000
69809091,2019,489900
83826278,2019,2995000
120788589,2019,599000
70330278,2020,4250000
70346089,2019,580000
70346084,2020,685000
29331278,2020,1319000
120896080,2019,597000
29477276,2020,553000
29487579,2020,459900
70356775,2019,519900
70330275,2018,4850000
83815071,2018,659000
121658070,2020,574900
70331774,2020,639900
70346067,2019,545000
29331274,2019,1349000
58297273,2018,3200000
29489063,2019,475000
80105272,2018,605000
70328053,2020,745000
29331272,2018,1100000
29489050,2020,975000
29477771,2020,395000
29331271,2018,699000
83829770,2018,3349000
70346044,2019,485000
70346039,2020,600000
83830769,2020,2575000
70331769,2019,339900
119980038,2018,569000
29477268,2020,650000
70346036,2018,379900
70356767,2019,555000
83832035,2018,614900
114405766,2019,583000
70330266,2018,3600000
70346022,2019,745000
64808266,2021,569000
94642020,2018,485000
70331764,2020,520000
70346020,2019,385000
70330263,2018,1999000
70328016,2019,689000
29477763,2018,336000
29475763,2018,199900
83830512,2020,605000
70331762,2020,799900
94641510,2020,939900
58297259,2018,2765000
62608007,2019,709999
70356758,2018,609000
29503000,2018,599900
70331757,2018,499900
2084891255,2019,439000
70331754,2020,490000
29477753,2020,359900
29477752,2019,368000
29331250,2018,1599000
70356747,2019,669900
29509988,2020,250000
29511473,2018,289900
2091232469,2018,408225
29511461,2020,239900
64619453,2019,354995
145656946,2019,299000
29509944,2018,289999
29511443,2018,334900
29511441,2020,325000
29511438,2020,315000
60138922,2019,342500
29511421,2020,357500
60138918,2020,368000
60138915,2019,360000
60138910,2018,315000
64885887,2020,275000
64449851,2019,210000
64871347,2020,384500
64490347,2019,325000
29511342,2020,195000
29511340,2019,199999
64598336,2018,250000
70332833,2020,399000
70332825,2020,399000
29510324,2019,299900
70332813,2018,354900
70332810,2020,312500
29510310,2018,304900
29510309,2018,315000
70332808,2019,226900
64836308,2018,319900
70332807,2020,375000
29509804,2020,300000
29509803,2019,279000
60138864,2020,395000
29509802,2020,295000
29509800,2018,285000
29509799,2019,262000
29510298,2020,270000
70332792,2020,349000
29510292,2020,134900
64613787,2019,299900
29507262,2018,299900
29509752,2020,225000
29510247,2019,250000
29510241,2018,299900
29510240,2020,299000
70332736,2018,399900
29510232,2020,335000
29510229,2020,325000
70332728,2019,349900
29510228,2018,260000
70332725,2019,400000
2082082489,2019,289900
2078337976,2020,309000
83126488,2018,245000
70332724,2019,253500
119625975,2020,350000
29507223,2020,260000
29509961,2019,375000
60138978,2019,319999
89552458,2019,262090
70332720,2018,314900
64494977,2018,254000
29513925,2020,245000
83126457,2018,279000
64507219,2020,209000
29501557,2018,309000
29513924,2020,250000
64669708,2019,349800
60138974,2019,334900
29509957,2020,259000
29513922,2019,269900
29509953,2020,435000
29514474,2020,284900
29493996,2020,375000
29497959,2019,385000
70332705,2018,379000
29493941,2020,460000
29514464,2019,295000
119557444,2019,314990
29514414,2019,310000
29498986,2019,385000
70332698,2020,205180
29504483,2020,380000
29493929,2018,325000
119620439,2018,249500
89549849,2019,378000
70332694,2018,209000
60138962,2019,264990
29501475,2020,347000
29514411,2019,239999
89549937,2019,305000
114405961,2018,279000
29512194,2020,449000
89551301,2018,365000
29493906,2020,390000
29512910,2020,325000
29509932,2019,275000
60138961,2018,329900
29498280,2019,330000
70332685,2020,389900
29506972,2018,260000
29493882,2020,355000
29514405,2020,157000
29509931,2019,335000
60138953,2018,314900
64523684,2019,337000
29501471,2018,295000
2079717862,2020,460000
29514402,2019,240000
70332683,2019,350000
29493862,2019,199950
29514453,2018,284000
89546266,2019,238900
29504470,2020,400000
29509928,2020,315000
89548952,2018,214900
29501467,2019,315000
29498260,2020,390500
119617920,2020,297500
29512182,2019,325000
64887452,2018,225000
29514399,2020,160000
29498254,2019,334900
29509911,2018,198000
29490847,2019,329900
58317451,2019,340000
