zpid,zipcode,latitude,longitude,yearBuilt,latestPrice,latest_saleyear,livingAreaSqFt,numOfBathrooms,numOfBedrooms,homeAge_years
29373906,78750,30.433013916015625,-97.7820816040039,1992,539000,2018,2698,3.0,4,29
29447165,78727,30.43791198730469,-97.7412567138672,1985,323000,2020,1344,2.0,3,36
58305870,78727,30.41681289672852,-97.72811889648438,1978,385000,2018,1610,2.0,3,43
185186664,78729,30.445037841796875,-97.7529067993164,1986,289000,2019,1561,2.0,3,35
29439369,78759,30.41247940063477,-97.7361068725586,1973,489900,2020,1651,2.0,3,48
29369906,78759,30.42282676696777,-97.7730941772461,1980,449000,2020,1380,2.0,3,41
29438363,78759,30.40803337097168,-97.73590087890624,1979,589985,2019,3092,4.0,5,42
29369903,78759,30.42316246032715,-97.77244567871094,1980,625000,2020,3361,4.0,4,41
29442355,78727,30.42536354064941,-97.72595977783205,1982,399900,2018,1999,3.0,4,39
29591661,78729,30.453901290893555,-97.75443267822266,1994,308500,2018,2227,3.0,4,27
29369401,78759,30.42477989196777,-97.76265716552734,1974,325000,2020,1570,2.0,3,47
29442352,78727,30.424840927124023,-97.72618103027344,1982,425000,2020,1582,2.0,3,39
29375661,78729,30.441993713378903,-97.75314331054688,1997,334000,2018,2040,3.0,3,24
29367900,78759,30.41876220703125,-97.77131652832033,1984,595000,2019,2765,3.0,3,37
29438351,78759,30.410234451293945,-97.73580932617188,1975,429000,2019,1496,2.0,3,46
29591656,78729,30.45449447631836,-97.75480651855467,1994,295000,2018,1785,2.5,3,27
29439343,78759,30.414159774780284,-97.73640441894533,1972,350000,2019,1285,2.0,3,49
29367899,78759,30.418701171875,-97.77174377441406,1984,499900,2019,2090,2.0,3,37
29446296,78727,30.434816360473643,-97.70416259765624,1980,2550000,2020,4653,4.0,4,41
29584654,78729,30.450305938720703,-97.75484466552734,1988,282490,2019,2256,3.0,4,33
29373895,78750,30.43334579467773,-97.7833023071289,1986,254900,2020,1768,3.0,3,35
70340190,78727,30.441707611083984,-97.7045440673828,2008,225000,2019,2144,3.0,3,13
29438334,78759,30.408559799194336,-97.73795318603516,1977,519900,2019,1832,2.0,3,44
29591651,78729,30.45512580871582,-97.7550811767578,1994,307000,2018,1965,3.0,3,27
29373893,78750,30.43295478820801,-97.78327178955078,1986,496000,2020,1898,2.0,4,35
58305829,78727,30.41856384277344,-97.72644805908205,1980,325000,2018,1626,2.0,3,41
29584648,78729,30.44946098327637,-97.7542495727539,1989,389000,2020,2422,3.0,3,32
29371391,78759,30.42691421508789,-97.7596664428711,1980,238000,2019,1956,0.0,5,41
29442328,78727,30.42477226257324,-97.72582244873048,1983,415000,2020,1524,2.0,3,38
29446134,78727,30.4367733001709,-97.71529388427734,1992,769000,2019,3721,3.0,3,29
29366391,78759,30.41010284423828,-97.76239013671876,1993,589900,2019,2910,3.0,4,28
29442319,78727,30.42448234558105,-97.72716522216795,1983,385000,2018,1588,2.0,3,38
29584642,78729,30.44831657409668,-97.75433349609376,1988,384900,2018,2891,3.0,4,33
29367889,78759,30.42005920410156,-97.77046966552734,1978,419900,2019,2274,3.0,4,43
29439313,78759,30.410030364990234,-97.73904418945312,1975,319900,2020,1391,2.0,3,46
29371799,78759,30.4304313659668,-97.76921081542967,1975,564000,2020,1737,2.0,3,46
29438312,78759,30.409631729125977,-97.73870849609376,1978,385000,2018,1770,2.0,3,43
29438308,78759,30.40870475769043,-97.73890686035156,1978,549750,2019,2309,3.0,4,43
29447127,78727,30.438106536865234,-97.74272918701172,1985,279000,2019,1225,2.0,3,36
58305078,78759,30.414419174194336,-97.74126434326172,1972,412500,2020,1154,2.0,3,49
29369384,78759,30.42577743530273,-97.76277160644533,1974,439950,2020,1609,2.0,3,47
29367306,78759,30.420698165893555,-97.75154876708984,1984,415000,2019,1598,2.0,3,37
29365383,78759,30.40967559814453,-97.77831268310548,2001,770000,2019,3436,3.0,4,20
29439480,78759,30.412166595458984,-97.73224639892578,1977,419900,2020,1332,2.0,3,44
29369882,78759,30.422786712646484,-97.7742691040039,1980,398000,2020,1606,2.0,3,41
29584613,78729,30.448787689208984,-97.75479888916016,1988,299900,2018,1753,2.0,3,33
29438301,78759,30.41003227233887,-97.73804473876952,1975,209950,2018,1339,2.0,3,46
29371881,78759,30.42752265930176,-97.7695770263672,1976,410000,2019,1632,2.0,3,45
29447102,78727,30.43854141235352,-97.73860931396484,1985,149900,2018,1362,2.0,3,36
29442297,78727,30.4246826171875,-97.72673797607422,1982,465000,2018,2137,2.0,4,39
29366379,78759,30.411550521850582,-97.76287078857422,1993,975000,2020,3410,4.0,4,28
29598597,78729,30.458660125732425,-97.7549819946289,1996,335000,2019,2003,3.0,3,25
29439295,78759,30.40987968444824,-97.74015808105467,1978,534435,2020,1838,2.0,3,43
29369378,78759,30.42508125305176,-97.76213073730467,1974,439000,2018,1615,2.0,3,47
29369877,78759,30.42198181152344,-97.7734832763672,1980,345000,2018,1502,2.0,3,41
29439294,78759,30.41004943847656,-97.74005126953124,1977,560000,2020,1886,2.0,3,44
29442293,78727,30.425336837768555,-97.7265396118164,1982,339500,2018,1625,2.0,3,39
29366375,78759,30.412221908569336,-97.76204681396484,1992,900000,2020,3673,4.0,4,29
29439292,78759,30.41037940979004,-97.7397918701172,1974,369000,2018,1583,2.0,4,47
29377078,78729,30.44690132141113,-97.74578094482422,1985,229900,2019,2281,3.0,3,36
29369373,78759,30.42604637145996,-97.7621841430664,1974,500000,2020,2077,2.0,3,47
29446068,78727,30.43698692321777,-97.74239349365234,1985,300000,2019,1400,2.0,3,36
29439288,78759,30.41109275817871,-97.73980712890624,1974,425000,2020,1874,2.0,3,47
29367367,78759,30.42051315307617,-97.7572250366211,1995,589000,2019,2610,3.0,4,26
29377058,78729,30.44697952270508,-97.74652099609376,1985,379000,2020,2225,3.0,4,36
29438281,78759,30.4105167388916,-97.7375717163086,1974,314900,2019,1621,2.0,4,47
120899363,78759,30.42097282409668,-97.75572967529295,2012,655000,2018,2950,4.0,4,9
29447499,78728,30.43913459777832,-97.68038177490234,1985,265000,2018,1430,2.0,3,36
29439279,78759,30.4087028503418,-97.7412338256836,1975,450000,2018,1893,2.0,4,46
29369860,78759,30.42411804199219,-97.77584838867188,1980,339900,2018,1820,2.0,3,41
29371857,78759,30.42943382263184,-97.77516174316406,1977,325000,2019,2003,2.0,3,44
29598552,78729,30.45997428894043,-97.75485229492188,1996,320000,2019,1676,3.0,3,25
29449497,78728,30.44520568847656,-97.68182373046876,1982,369900,2020,1771,2.0,3,39
29366357,78759,30.412357330322266,-97.76432800292967,1990,550000,2018,2547,2.0,4,31
29446049,78727,30.43593978881836,-97.744384765625,1984,291000,2019,1199,2.0,3,37
29439274,78759,30.40847587585449,-97.74018096923828,1976,575000,2020,1958,2.0,4,45
29454496,78728,30.461055755615234,-97.68107604980467,1999,285000,2018,2114,2.5,3,22
29365357,78759,30.40696907043457,-97.77603149414062,2001,709900,2018,3497,4.0,5,20
29375549,78727,30.439268112182614,-97.75143432617188,1984,389900,2020,1498,3.0,3,37
29453994,78728,30.4599723815918,-97.68775939941406,1995,349900,2020,2356,3.0,3,26
29371853,78759,30.43181037902832,-97.77071380615234,1980,189000,2018,1275,3.0,2,41
58305904,78727,30.417184829711925,-97.7254867553711,1979,325000,2018,1557,2.0,3,42
29447494,78728,30.44007873535156,-97.67892456054688,1985,309900,2019,1687,2.0,3,36
29369853,78759,30.423051834106445,-97.77525329589844,1980,412000,2020,1492,2.0,3,41
29377041,78729,30.44666290283203,-97.7467041015625,1984,350000,2018,2295,3.0,3,37
29438264,78759,30.409832000732425,-97.73103332519533,1982,519000,2020,1430,2.0,3,39
29369846,78759,30.42380714416504,-97.77528381347656,1978,449000,2020,1513,2.0,3,43
29582540,78729,30.45241355895996,-97.75431060791016,1992,185000,2019,1808,3.0,3,29
29442257,78727,30.42254638671875,-97.72736358642578,1982,425000,2018,1748,3.0,4,39
54515255,78727,30.415809631347656,-97.73274993896484,2001,475000,2018,2164,3.0,3,20
29369343,78759,30.42151069641113,-97.7606964111328,1983,489000,2020,2116,3.0,3,38
29582535,78729,30.45212745666504,-97.75407409667967,1992,335000,2019,1864,3.0,3,29
29369840,78759,30.42488670349121,-97.7757339477539,1978,325000,2018,1386,2.0,3,43
29450985,78728,30.449602127075195,-97.6915512084961,1994,305000,2018,1998,3.0,4,27
29450984,78728,30.44969940185547,-97.69139099121094,1994,225000,2018,1651,2.0,3,27
29366339,78759,30.41053771972656,-97.76421356201172,1983,477500,2018,2179,2.0,3,38
29449483,78728,30.446443557739247,-97.67696380615234,1983,295000,2018,1620,2.0,3,38
29446033,78727,30.436132431030284,-97.74405670166016,1984,280000,2020,1534,2.0,4,37
29444240,78727,30.42987632751465,-97.72913360595705,1984,335000,2019,1679,2.0,3,37
29446032,78727,30.436267852783203,-97.74408721923828,1984,249900,2020,950,2.0,2,37
29369336,78759,30.42282676696777,-97.76013946533205,1985,525000,2019,2122,2.0,4,36
29444239,78727,30.430044174194336,-97.7291030883789,1984,370000,2019,1529,3.0,3,37
29454481,78728,30.462024688720703,-97.6829833984375,1999,275000,2018,1776,3.0,3,22
29446029,78727,30.43667411804199,-97.74417877197266,1984,364900,2020,1383,2.0,3,37
29369239,78759,30.42162132263184,-97.75392150878906,1971,465000,2018,2487,3.0,4,50
29447481,78728,30.44079780578613,-97.6858367919922,1985,247000,2019,1044,2.0,2,36
29582527,78729,30.45262718200684,-97.75489807128906,1992,285000,2018,1923,3.0,3,29
29366550,78759,30.41441535949707,-97.76914978027344,1982,585000,2018,2610,3.0,4,39
114406737,78759,30.42021179199219,-97.75052642822266,2011,479000,2020,1927,3.0,3,10
29440689,78727,30.419151306152344,-97.69296264648438,1979,359999,2020,1605,2.0,4,42
29443472,78727,30.42189979553223,-97.68084716796876,1995,415000,2019,2477,2.0,4,26
29440971,78727,30.41860580444336,-97.68767547607422,1986,245000,2019,998,2.0,3,35
29445285,78727,30.42966461181641,-97.69009399414062,1997,467777,2020,2905,4.0,4,24
29444961,78727,30.426937103271484,-97.69295501708984,1996,394500,2019,2885,3.0,4,25
29445346,78727,30.428991317749023,-97.69141387939452,1997,500000,2020,2697,3.0,4,24
58307452,78727,30.425434112548828,-97.6833038330078,2000,255000,2018,2225,3.0,3,21
29445451,78727,30.42690467834473,-97.68370056152344,1999,224900,2020,2173,2.0,3,22
29441033,78727,30.41913414001465,-97.68609619140624,1986,295000,2020,1300,2.0,3,35
29444943,78727,30.42672348022461,-97.69355010986328,1985,369000,2019,2413,3.0,4,36
29443441,78727,30.423969268798828,-97.68394470214844,1999,415000,2019,2804,3.0,4,22
64842439,78727,30.43320083618164,-97.6897201538086,2003,386000,2019,3158,4.0,5,18
29443438,78727,30.424474716186523,-97.68399810791016,2000,490000,2020,3088,3.0,4,21
58307437,78727,30.42755508422852,-97.6814956665039,2002,388000,2020,2225,3.0,3,19
29445437,78727,30.425647735595703,-97.68419647216795,2000,336000,2018,2308,2.0,3,21
29442994,78727,30.42352294921875,-97.69037628173828,1978,289900,2019,1211,2.0,3,43
119621834,78728,30.47053527832031,-97.6821517944336,2013,327500,2019,1886,3.0,3,8
119621323,78728,30.470407485961925,-97.68380737304688,2013,274999,2018,1692,3.0,3,8
89656823,78717,30.490537643432614,-97.7235336303711,2010,335000,2018,1886,2.0,3,11
251032318,78728,30.46616744995117,-97.68291473388672,2017,427750,2021,2578,3.0,5,4
2088041511,78728,30.466388702392567,-97.67967224121094,2018,414900,2020,2061,3.0,4,3
89662828,78717,30.48735809326172,-97.72254943847656,2012,520000,2020,3008,3.0,4,9
29603302,78728,30.463218688964844,-97.69004821777344,1997,256500,2019,2229,3.0,3,24
2084102799,78728,30.463775634765625,-97.677490234375,2019,408050,2019,2406,3.0,4,2
241931284,78728,30.46720886230469,-97.6817398071289,2016,359900,2019,2240,3.0,3,5
2088690279,78728,30.46633338928223,-97.68321990966795,2018,334900,2020,1876,2.0,3,3
119619758,78728,30.46959114074707,-97.68460845947266,2013,359000,2020,1977,3.0,3,8
125903747,78728,30.46992111206055,-97.6806411743164,2014,295000,2018,1819,3.0,3,7
241931246,78728,30.46703910827637,-97.67979431152344,2016,349900,2020,1838,3.0,3,5
241931239,78728,30.467914581298828,-97.6801986694336,2016,305000,2019,2072,3.0,3,5
89660728,78717,30.48857116699219,-97.72171783447266,2009,579000,2020,3114,3.0,4,12
89657217,78717,30.490806579589844,-97.72267150878906,2011,499000,2020,2716,4.0,4,10
145657715,78728,30.46855163574219,-97.6806640625,2015,365000,2020,1844,3.0,3,6
89657187,78717,30.490102767944336,-97.7238311767578,2010,230000,2018,1886,2.0,3,11
119619183,78728,30.47123908996582,-97.68326568603516,2013,319000,2019,2240,3.0,3,8
145654677,78728,30.46746635437012,-97.68257904052734,2015,320000,2019,1819,3.0,3,6
114406175,78728,30.468486785888672,-97.68558502197266,2011,299990,2019,1900,2.5,3,10
114406161,78728,30.46825408935547,-97.68415069580078,2011,289900,2019,1888,3.0,3,10
29455648,78728,30.463623046875,-97.6875228881836,1998,305000,2020,1714,2.0,3,23
89659122,78717,30.49212646484375,-97.72374725341795,2010,329900,2018,1886,2.0,3,11
119615099,78728,30.47199440002441,-97.68291473388672,2013,319000,2019,2120,3.0,3,8
124719575,78728,30.469167709350582,-97.68270874023438,2014,369900,2020,1953,2.5,3,7
125903569,78728,30.46839714050293,-97.68399047851562,2014,280000,2018,1819,3.0,3,7
145653061,78728,30.46896553039551,-97.68157196044922,2015,295000,2018,1819,3.0,3,6
89662061,78717,30.48917007446289,-97.72297668457033,2010,420000,2018,3480,4.0,4,11
125916058,78728,30.46953773498535,-97.6809539794922,2014,349000,2019,2058,3.0,4,7
89661051,78717,30.489532470703125,-97.72370147705078,2012,549000,2019,3353,4.0,4,9
29487943,78745,30.21027946472168,-97.77732849121094,1965,525000,2020,1715,3.0,3,56
145656555,78704,30.23560333251953,-97.7795639038086,2015,639000,2020,1980,3.0,3,6
29500430,78744,30.19082260131836,-97.75714111328124,1977,259000,2020,1560,2.0,4,44
29468395,78744,30.19147491455078,-97.70016479492188,1973,109900,2019,1597,2.0,3,48
79982268,78744,30.195781707763672,-97.69542694091795,2006,229000,2019,2425,3.0,4,15
79982258,78744,30.19498634338379,-97.69561004638672,2006,249900,2019,1723,2.0,4,15
79982243,78744,30.195810317993164,-97.6946792602539,2006,225000,2018,1445,2.0,3,15
29465449,78741,30.221717834472656,-97.69824981689452,2009,399000,2020,1160,2.0,3,12
124840444,78741,30.22080421447754,-97.69693756103516,2014,422000,2020,2185,3.0,4,7
29464107,78741,30.2273006439209,-97.69770050048828,2016,495000,2020,1818,3.0,3,5
29465439,78741,30.22198486328125,-97.69861602783205,1958,238000,2020,768,1.0,2,63
145652938,78744,30.20088768005371,-97.70033264160156,2015,299000,2020,1308,2.0,3,6
29464938,78742,30.22306060791016,-97.6729736328125,1983,235000,2018,1521,2.0,3,38
29463437,78741,30.23021125793457,-97.69470977783205,1952,250000,2020,1280,2.0,3,69
29462372,78741,30.23366928100586,-97.7012176513672,1970,325000,2021,912,1.5,3,51
29461846,78741,30.23386573791504,-97.70201873779295,1970,365000,2020,1135,2.0,4,51
80098922,78741,30.22361183166504,-97.69132995605467,2006,244000,2019,1111,1.0,3,15
2136613421,78741,30.2356071472168,-97.7029037475586,1970,242000,2019,907,2.0,1,51
29463419,78741,30.23019218444824,-97.69573211669922,1948,309500,2020,1110,1.0,2,73
80087907,78744,30.197010040283203,-97.6958236694336,2007,275000,2018,2425,3.0,4,14
29463904,78741,30.23133850097656,-97.71345520019533,1984,86000,2019,1059,3.0,2,37
124839901,78741,30.220420837402344,-97.697265625,2014,388000,2019,2035,3.0,3,7
29463901,78741,30.23076057434082,-97.71424865722656,1984,185000,2019,1059,3.0,2,37
241930979,78744,30.199920654296875,-97.6985092163086,2017,305000,2020,1680,2.0,4,4
29463895,78741,30.231630325317383,-97.71295166015624,1984,209700,2020,1059,3.0,2,37
79980893,78744,30.197084426879886,-97.69463348388672,2006,334900,2019,2085,3.0,4,15
29463390,78741,30.230676651000977,-97.69279479980467,1970,169990,2018,1477,2.0,3,51
29462390,78741,30.234682083129886,-97.69212341308594,2020,249000,2020,1700,0.0,4,1
29463387,78741,30.23090171813965,-97.69319915771484,1970,240000,2019,2594,4.0,6,51
79980886,78744,30.1997184753418,-97.69458770751952,2006,230000,2019,1992,3.0,4,15
305428385,78741,30.229610443115234,-97.6977310180664,2018,415000,2020,1632,4.0,2,3
29464883,78742,30.22289657592773,-97.67384338378906,1970,215000,2020,936,2.0,2,51
29464881,78742,30.22319030761719,-97.67351531982422,1963,229900,2020,1995,2.0,4,58
79980880,78744,30.20041275024414,-97.6952133178711,2006,125000,2018,1324,2.0,3,15
145658378,78741,30.22036552429199,-97.697998046875,2015,445000,2020,2035,3.0,3,6
29464875,78742,30.22443962097168,-97.67465209960938,1972,160000,2018,1784,3.0,3,49
241937873,78741,30.22135162353516,-97.6985855102539,2004,325000,2019,1516,2.0,3,17
29463372,78741,30.232086181640625,-97.69371032714844,1940,195000,2018,1008,1.0,2,81
145656366,78741,30.21945381164551,-97.69965362548828,2015,400000,2018,2035,3.0,3,6
80099866,78741,30.222524642944336,-97.69326782226562,2006,360000,2020,2160,3.0,4,15
29461866,78741,30.23325729370117,-97.703125,1971,254900,2019,1710,2.0,3,50
29463362,78741,30.231098175048828,-97.69402313232422,1950,299900,2018,720,1.0,2,71
29464861,78741,30.222862243652344,-97.69935607910156,1955,350000,2020,1122,2.0,3,66
29461861,78741,30.233776092529297,-97.7025909423828,1971,185000,2018,1110,2.0,3,50
80105359,78741,30.23103904724121,-97.6906509399414,2010,230000,2018,1200,2.0,3,11
2079734358,78741,30.232561111450195,-97.69451141357422,2019,378000,2020,1049,2.0,2,2
79982357,78744,30.19967460632324,-97.6922836303711,2007,169900,2018,1699,3.0,3,14
63837857,78741,30.220592498779297,-97.70565795898438,2004,208000,2020,1817,3.0,3,17
29461853,78741,30.236427307128903,-97.7007293701172,1971,309900,2018,1435,2.0,4,50
63228475,78741,30.22079086303711,-97.70608520507812,2004,264000,2019,1817,3.0,3,17
29461845,78741,30.23374366760254,-97.7021026611328,1970,292900,2018,1135,2.0,3,51
2093357343,78741,30.22141456604004,-97.69847869873048,1958,275800,2018,1056,1.0,3,63
251030914,78741,30.223655700683604,-97.70378875732422,2017,425000,2020,1548,3.0,3,4
80090325,78744,30.201187133789062,-97.69351196289062,2008,255000,2019,1699,3.0,3,13
250997474,78744,30.200794219970703,-97.69935607910156,2017,300000,2020,2414,3.0,4,4
2079912816,78741,30.22755241394043,-97.70323944091795,2020,395000,2020,1214,3.0,2,1
80088313,78744,30.200496673583984,-97.69436645507812,2008,240000,2020,1699,3.0,3,13
29462974,78741,30.229267120361328,-97.7169952392578,1984,225000,2020,1037,2.0,2,37
29463310,78741,30.23245429992676,-97.70207977294922,1970,314900,2020,925,2.0,3,51
29463303,78741,30.231733322143555,-97.7013931274414,1970,349900,2019,1352,2.0,4,51
120897300,78744,30.197267532348643,-97.7001495361328,2013,249000,2018,2240,3.0,4,8
145657299,78744,30.19988822937012,-97.70001220703124,2016,324000,2018,2600,3.0,5,5
79982299,78744,30.197175979614247,-97.69420623779295,2006,115100,2018,1452,2.0,3,15
79982297,78744,30.19718742370605,-97.69514465332033,2006,265000,2020,2214,3.0,4,15
70345794,78741,30.22216415405273,-97.69414520263672,2005,139000,2018,1586,2.0,3,16
29462293,78741,30.23415756225586,-97.69815063476562,1964,285000,2018,1212,1.0,3,57
70345789,78741,30.22275924682617,-97.69422149658205,2006,335000,2020,2043,3.0,4,15
79982286,78744,30.1994686126709,-97.6937484741211,2006,215000,2019,1324,2.0,3,15
70345786,78741,30.223369598388672,-97.69354248046876,2006,278000,2019,1586,2.0,3,15
29462285,78741,30.234790802001964,-97.6995086669922,1958,225000,2018,1560,2.0,4,63
29463283,78741,30.230892181396484,-97.7027587890625,1971,229900,2018,925,1.0,3,50
